t0, y0, y1t
0.0,0.0,0.0
0.10000000149011612,0.0991666681195299,0.09916874897458099
0.20000000298023224,0.19339566240906975,0.19339968610705854
0.30000000447034836,0.27799533514371993,0.2780008631569187
0.4000000059604645,0.34875349006312334,0.3487598170426743
0.5000000074505806,0.40214710655550506,0.4021533168670445
0.6000000089406967,0.4355177494637037,0.43552279268284044
0.7000000104308128,0.44720393092817134,0.44720671104780557
0.800000011920929,0.43662383405260885,0.43662330612278955
0.9000000134110451,0.4043042796712875,0.40429954696517056
1.0000000149011612,0.3518544940571119,0.3518448986776161
1.1000000163912773,0.2818859837699733,0.28187118389745786
1.2000000178813934,0.19788250716509748,0.19786253488460773
1.3000000193715096,0.10402661675865536,0.10400191155561223
1.4000000208616257,0.004991408971272454,0.004962823480506747
1.5000000223517418,-0.09429214992216069,-0.09432337357606402
1.600000023841858,-0.18888073676656977,-0.1889130197953302
1.700000025331974,-0.274064799325563,-0.27409630608852725
1.8000000268220901,-0.34560304421497345,-0.345631784981959
1.9000000283122063,-0.39993360985034165,-0.3999575608334707
2.0000000298023224,-0.4343514101595689,-0.43436864379389273
2.1000000312924385,-0.4471428191857818,-0.44715163670234026
2.2000000327825546,-0.4376709907153221,-0.43767004858344516
2.3000000342726707,-0.40640756495662494,-0.40639598681558564
2.400000035762787,-0.35490918368875113,-0.3548866499531933
2.500000037252903,-0.2857399832842069,-0.28570679167288443
2.600000038743019,-0.20234392476721974,-0.20230101651977794
2.7000000402331352,-0.10887331767312138,-0.10882226610611863
2.8000000417232513,-0.009982075571662002,-0.00992503577999117
2.9000000432133675,0.08940600288921138,0.0894663820771322
3.0000000447034836,0.18434239010242962,0.18440308849079623
3.1000000461935997,0.2701002164513801,0.2701579935458118
3.200000047683716,0.34240962049571944,0.3424611877184871
3.300000049173832,0.3976703443401514,0.39771254927592387
3.400000050663948,0.43313098911416037,0.4331610015915474
3.500000052154064,0.4470260055001216,0.4470414947939185
3.6000000536441803,0.43866359863213705,0.4386628911565097
3.7000000551342964,0.4084601706703895,0.40844237823778934
3.8000000566244125,0.3579195862494416,0.35788469627202935
3.9000000581145287,0.2895582932678201,0.289507214120905
4.000000059604645,0.20678002734390818,0.2067145844052289
4.100000061094761,0.11370633848311187,0.11362921899039354
4.200000062584877,0.014971378100081562,0.01488602579269943
4.300000064074993,-0.08450883599990942,-0.08459837262540026
4.400000065565109,-0.17978118835299803,-0.17987044759995846
4.500000067055225,-0.26610208123677714,-0.26618641053935066
4.6000000685453415,-0.33917361776848537,-0.33924841571725983
4.700000070035458,-0.3953575931763699,-0.3954185586717896
4.800000071525574,-0.4318566396693311,-0.43190001479920714
4.90000007301569,-0.446853505768803,-0.4468762988867231
5.000000074505806,-0.4396015354651211,-0.43960171157155725
5.100000075995922,-0.41046184233054084,-0.4104384692148383
5.200000077486038,-0.36088532778390947,-0.36083866841909623
5.300000078976154,-0.2933404389117235,-0.2932719832123655
5.4000000804662704,-0.21119026287314913,-0.21110269500179565
5.500000081956387,-0.11852507743896668,-0.1184221782231716
5.600000083446503,-0.019958695040391453,-0.019845182563403004
5.700000084936619,0.07960125959158681,0.07971994472536616
5.800000086426735,0.17519770028815773,0.17531565532604496
5.900000087916851,0.2620708925652393,0.2621820461770417
6.000000089406967,0.33589544019109924,0.33599386463717634
6.100000090897083,0.39299564566833617,0.3930758715303144
6.200000092387199,0.4305285218814336,0.4305858387097614
6.3000000938773155,0.4466253428262185,0.4466560693249398
6.400000095367432,0.44048468569002036,0.4404863942110928
6.500000096857548,0.4124123318063635,0.4123840139243844
6.600000098347664,0.36380603990962057,0.36374820260718166
6.70000009983778,0.297085949923517,0.29700063530888826
6.800000101327896,0.2155740825686842,0.21546480790542474
6.900000102818012,0.12332893458474102,0.12320055354253011
7.000000104308128,0.024943405138820957,0.024801895362643354
7.1000001057982445,-0.07468388528361368,-0.07483169916457659
7.200000107288361,-0.1705924974404014,-0.1707392726002702
7.300000108778477,-0.2580071534258807,-0.25814539360386973
7.400000110268593,-0.33257549716561574,-0.3326979352823082
7.500000111758709,-0.39058479724710193,-0.3906847763578145
7.600000113248825,-0.4291468025012183,-0.42921863516646114
7.700000114738941,-0.4463415464405287,-0.44638083323025235
7.800000116229057,-0.4413129406104869,-0.44131683012478923
7.900000117719173,-0.41431139734922495,-0.4142787727689465
8.00000011920929,-0.36668135986253786,-0.3666129405216914
8.100000120699406,-0.30079436058596853,-0.30069271121997415
8.200000122189522,-0.21993094094829832,-0.21980038591372966
8.300000123679638,-0.12811731183290265,-0.1279637564825846
8.400000125169754,-0.02992488748135559,-0.029755553761939217
8.50000012665987,0.06975732590117406,0.06993423793964472
8.600000128149986,0.16596615403356568,0.16614186301275258
8.700000129640102,0.2539113708506853,0.25407694994117097
8.800000131130219,0.3292142032871884,0.32936103355254004
8.900000132620335,0.38812534942848076,0.3882455676221464
9.00000013411045,0.42771165495289865,0.42779857254298725
9.100000135600567,0.4460021533097864,0.44605062449850225
9.200000137090683,0.44208619837145485,0.442092917042906
9.300000138580799,0.4161588036225374,0.4161225124054174
9.400000140070915,0.3695109305421773,0.3694325293647776
9.500000141561031,0.3044652098149206,0.3043477562595451
9.600000143051147,0.22426029590169372,0.22410889509214413
9.700000144541264,0.1328896130387942,0.13271120044595755
9.80000014603138,0.03490252157107998,0.034705547708965216
9.900000147521496,-0.06482219539889338,-0.06502816418210691
10.000000149011612,-0.16131924691123156,-0.16152399274310938
